angolo,distanza,x,y
0.93,116.18,116.16,1.88
1.86,116.19,116.13,3.76
2.78,121.94,121.80,5.92
3.71,122.47,122.21,7.93
4.64,115.65,115.27,9.35
5.57,115.12,114.58,11.17
6.49,114.87,114.13,12.99
7.42,114.34,113.38,14.77
8.35,114.17,112.96,16.58
9.28,113.99,112.49,18.38
10.21,113.46,111.66,20.10
11.13,113.00,110.87,21.82
12.06,113.02,110.52,23.62
12.99,113.00,110.11,25.40
13.92,113.10,109.78,27.20
14.85,113.08,109.31,28.97
15.77,113.17,108.91,30.76
16.70,113.08,108.31,32.50
17.63,113.10,107.79,34.25
18.56,112.98,107.11,35.96
19.48,112.90,106.43,37.66
20.41,112.91,105.82,39.38
21.34,112.54,104.82,40.95
22.27,112.56,104.16,42.65
23.20,35.85,32.95,14.12
24.12,35.67,32.55,14.58
25.05,35.67,32.31,15.10
25.98,35.67,32.06,15.62
26.91,35.90,32.02,16.25
27.84,35.43,31.33,16.54
28.76,36.12,31.67,17.38
29.69,36.11,31.37,17.88
30.62,35.67,30.69,18.17
31.55,35.19,29.99,18.41
32.47,34.68,29.26,18.62
33.40,35.43,29.58,19.50
34.33,34.15,28.20,19.26
35.26,34.15,27.89,19.72
36.19,34.15,27.57,20.16
37.11,34.17,27.25,20.62
38.04,34.17,26.91,21.06
38.97,34.15,26.55,21.48
39.90,34.15,26.20,21.91
40.82,33.64,25.46,21.99
41.75,34.42,25.68,22.92
42.68,33.64,24.73,22.81
43.61,34.41,24.91,23.73
44.54,34.41,24.53,24.13
45.46,33.90,23.77,24.16
46.39,33.39,23.03,24.18
47.32,34.15,23.15,25.11
48.25,34.14,22.73,25.47
49.18,34.15,22.33,25.84
50.10,32.86,21.08,25.21
51.03,33.37,20.99,25.95
51.96,33.37,20.56,26.28
52.89,33.39,20.15,26.63
53.81,33.39,19.71,26.95
54.74,33.39,19.27,27.26
55.67,33.39,18.83,27.57
56.60,32.86,18.09,27.43
57.53,33.12,17.78,27.94
58.45,33.13,17.33,28.24
59.38,32.61,16.61,28.06
60.31,33.39,16.54,29.00
61.24,32.86,15.81,28.81
62.16,32.86,15.34,29.06
63.09,32.86,14.87,29.30
64.02,32.86,14.39,29.54
64.95,32.61,13.81,29.54
65.88,32.88,13.44,30.01
66.80,33.37,13.14,30.67
67.73,33.39,12.65,30.90
68.66,33.37,12.14,31.08
69.59,32.86,11.46,30.80
70.52,32.61,10.88,30.74
71.44,33.12,10.54,31.39
72.37,32.10,9.72,30.59
73.30,32.10,9.22,30.74
74.23,32.62,8.87,31.39
75.15,33.12,8.48,32.01
76.08,33.90,8.15,32.90
77.01,34.41,7.73,33.53
77.94,34.41,7.19,33.65
78.87,34.41,6.64,33.76
79.79,34.39,6.09,33.85
80.72,35.19,5.67,34.73
81.65,34.15,4.96,33.79
82.58,34.15,4.41,33.87
83.51,33.64,3.81,33.43
84.43,33.63,3.26,33.47
85.36,34.41,2.78,34.30
86.29,34.41,2.23,34.34
87.22,34.41,1.67,34.37
88.14,34.15,1.11,34.14
89.07,36.11,0.58,36.10
90.00,36.12,-0.00,36.12
90.93,36.12,-0.58,36.12
91.86,36.12,-1.17,36.11
92.78,37.26,-1.81,37.22
93.71,35.44,-2.29,35.37
94.64,15.83,-1.28,15.78
95.57,35.67,-3.46,35.50
96.49,35.67,-4.03,35.44
97.42,34.92,-4.51,34.63
98.35,36.79,-5.34,36.40
99.28,37.26,-6.01,36.78
100.21,35.67,-6.32,35.10
101.13,18.04,-3.48,17.70
102.06,16.78,-3.51,16.41
102.99,16.76,-3.77,16.33
103.92,16.76,-4.03,16.27
104.85,17.71,-4.54,17.12
105.77,16.46,-4.47,15.84
106.70,49.49,-14.22,47.40
107.63,18.68,-5.66,17.81
108.56,17.39,-5.53,16.49
109.48,17.41,-5.81,16.41
110.41,16.46,-5.74,15.42
111.34,16.46,-5.99,15.33
112.27,16.78,-6.36,15.53
113.20,15.81,-6.23,14.53
114.12,15.81,-6.46,14.43
115.05,10.76,-4.56,9.75
115.98,11.10,-4.86,9.98
116.91,11.10,-5.02,9.90
117.84,11.46,-5.35,10.13
118.76,10.42,-5.01,9.14
119.69,10.78,-5.34,9.36
120.62,9.08,-4.62,7.81
121.55,10.78,-5.64,9.19
122.47,9.40,-5.05,7.93
123.40,9.74,-5.36,8.13
124.33,9.76,-5.50,8.06
125.26,9.76,-5.63,7.97
126.19,9.74,-5.75,7.86
127.11,10.10,-6.09,8.05
128.04,8.62,-5.31,6.79
128.97,8.74,-5.50,6.79
129.90,8.74,-5.60,6.70
130.82,8.74,-5.71,6.61
131.75,9.08,-6.05,6.77
132.68,9.06,-6.14,6.66
133.61,9.08,-6.26,6.57
134.54,9.08,-6.37,6.47
135.46,9.42,-6.71,6.61
136.39,8.06,-5.83,5.56
137.32,8.02,-5.90,5.44
138.25,8.06,-6.01,5.37
139.18,8.06,-6.10,5.27
140.10,9.42,-7.23,6.04
141.03,9.76,-7.59,6.14
141.96,9.76,-7.69,6.01
142.89,9.76,-7.78,5.89
143.81,9.76,-7.88,5.76
144.74,8.38,-6.84,4.84
145.67,8.38,-6.92,4.73
146.60,8.38,-7.00,4.61
147.53,8.38,-7.07,4.50
148.45,8.40,-7.16,4.39
149.38,8.40,-7.23,4.28
150.31,7.43,-6.45,3.68
151.24,8.40,-7.36,4.04
152.16,8.74,-7.73,4.08
153.09,8.74,-7.79,3.95
154.02,8.74,-7.86,3.83
154.95,8.74,-7.92,3.70
155.88,8.76,-7.99,3.58
156.80,8.74,-8.03,3.44
157.73,7.75,-7.17,2.94
158.66,7.75,-7.22,2.82
159.59,7.75,-7.27,2.70
