angolo,distanza,x,y
0.95,414.71,414.66,6.87
1.90,415.11,414.88,13.76
2.85,414.75,414.24,20.62
3.80,142.73,142.42,9.46
4.75,142.73,142.24,11.82
5.70,415.70,413.65,41.28
6.65,416.19,413.39,48.19
7.60,-1.00,-0.99,-0.13
8.55,-1.00,-0.99,-0.15
9.50,141.70,139.75,23.38
10.45,141.24,138.89,25.61
11.40,141.24,138.45,27.91
12.35,140.78,137.52,30.11
13.30,140.78,137.00,32.38
14.25,140.37,136.05,34.55
15.20,140.79,135.87,36.91
16.15,142.04,136.43,39.50
17.10,141.66,135.40,41.65
18.05,141.68,134.71,43.89
19.00,123.45,116.73,40.19
19.95,123.37,115.97,42.09
20.90,122.04,114.02,43.53
21.85,121.16,112.46,45.09
22.80,119.00,109.70,46.11
23.75,118.47,108.44,47.71
24.70,117.61,106.85,49.14
25.65,117.61,106.02,50.90
26.60,117.61,105.16,52.65
27.55,117.49,104.17,54.33
28.50,117.06,102.88,55.85
29.45,116.99,101.88,57.51
30.40,116.96,100.88,59.18
31.35,116.86,99.80,60.79
32.30,116.81,98.74,62.41
33.25,36.01,30.11,19.74
34.20,36.01,29.78,20.24
35.15,36.01,29.44,20.73
36.09,35.55,28.72,20.94
37.04,38.52,30.75,23.21
37.99,38.05,29.98,23.42
38.94,38.05,29.59,23.91
39.89,38.06,29.20,24.41
40.84,38.06,28.79,24.89
41.79,37.60,28.04,25.06
42.74,37.15,27.28,25.21
43.69,37.15,26.86,25.66
44.64,36.69,26.10,25.78
45.59,36.23,25.35,25.88
46.54,36.23,24.92,26.30
47.49,36.23,24.48,26.71
48.44,36.23,24.03,27.11
49.39,36.23,23.58,27.50
50.34,36.23,23.12,27.89
51.29,35.77,22.37,27.91
52.24,36.23,22.18,28.64
53.19,36.21,21.69,28.99
54.14,36.23,21.22,29.36
55.09,36.23,20.73,29.71
56.04,35.77,19.98,29.67
56.99,35.78,19.49,30.01
57.94,35.77,18.98,30.31
58.89,35.77,18.48,30.62
59.84,35.77,17.97,30.93
60.79,36.23,17.68,31.62
61.74,36.69,17.37,32.31
62.69,37.60,17.25,33.41
63.64,38.06,16.90,34.11
64.59,38.06,16.33,34.38
65.54,92.70,38.38,84.38
66.49,102.29,40.80,93.80
67.44,52.72,20.22,48.68
68.39,49.13,18.09,45.68
69.34,49.45,17.45,46.27
70.29,48.57,16.38,45.72
71.24,46.38,14.91,43.91
72.19,46.78,14.31,44.54
73.14,48.96,14.20,46.86
74.09,49.28,13.51,47.40
75.04,35.99,9.29,34.77
75.99,35.99,8.71,34.92
76.94,35.99,8.13,35.06
77.89,35.53,7.45,34.74
78.84,36.01,6.97,35.33
79.79,36.01,6.38,35.44
80.74,35.53,5.72,35.07
81.69,35.99,5.20,35.61
82.64,36.01,4.61,35.71
83.59,37.15,4.15,36.91
84.54,37.59,3.58,37.42
85.49,36.01,2.83,35.89
86.44,37.83,2.35,37.75
87.39,44.37,2.02,44.32
88.34,44.27,1.28,44.25
89.29,45.78,0.57,45.78
90.24,44.98,-0.19,44.98
91.19,44.98,-0.93,44.97
92.14,45.59,-1.70,45.56
93.09,46.97,-2.53,46.90
94.04,46.19,-3.25,46.07
94.99,46.17,-4.01,46.00
95.94,29.60,-3.06,29.44
96.89,29.61,-3.55,29.40
97.84,47.58,-6.49,47.14
98.79,46.38,-7.08,45.83
99.74,29.61,-5.01,29.19
100.69,27.40,-5.08,26.93
101.64,29.09,-5.87,28.49
102.59,26.81,-5.84,26.16
103.54,26.83,-6.28,26.08
104.49,26.83,-6.71,25.97
105.44,28.83,-7.67,27.79
106.39,26.25,-7.40,25.18
107.34,28.83,-8.59,27.52
108.28,28.27,-8.87,26.84
109.23,26.52,-8.74,25.04
110.18,26.54,-9.16,24.91
111.13,29.09,-10.49,27.13
112.08,25.94,-9.75,24.04
113.03,25.96,-10.16,23.89
113.98,25.94,-10.55,23.70
114.93,27.98,-11.80,25.37
115.88,26.25,-11.46,23.61
116.83,25.38,-11.46,22.65
117.78,25.38,-11.83,22.45
118.73,25.38,-12.20,22.26
119.68,25.38,-12.57,22.05
120.63,25.38,-12.93,21.84
121.58,26.25,-13.75,22.36
122.53,26.25,-14.12,22.13
123.48,27.10,-14.95,22.60
124.43,27.10,-15.32,22.35
125.38,27.11,-15.70,22.11
126.33,26.25,-15.55,21.15
127.28,26.23,-15.89,20.87
128.23,27.11,-16.78,21.30
129.18,26.25,-16.58,20.35
130.13,26.23,-16.91,20.06
131.08,26.25,-17.25,19.79
132.03,25.38,-16.99,18.85
132.98,25.38,-17.30,18.57
133.93,25.36,-17.60,18.27
134.88,25.38,-17.91,17.98
135.83,25.38,-18.21,17.68
136.78,27.13,-19.77,18.58
137.73,25.96,-19.21,17.46
138.68,25.09,-18.85,16.57
139.63,25.09,-19.12,16.25
140.58,25.09,-19.38,15.93
141.53,25.09,-19.65,15.61
142.48,25.96,-20.59,15.81
143.43,27.68,-22.23,16.49
144.38,26.54,-21.57,15.46
145.33,26.52,-21.81,15.09
146.28,25.65,-21.34,14.24
147.23,25.67,-21.58,13.89
148.18,25.67,-21.81,13.53
149.13,25.67,-22.03,13.17
150.08,25.67,-22.25,12.80
151.03,25.65,-22.44,12.43
151.98,26.54,-23.43,12.47
152.93,28.27,-25.17,12.87
153.88,26.23,-23.55,11.55
154.83,25.31,-22.91,10.77
155.78,27.11,-24.73,11.12
156.73,27.68,-25.42,10.93
157.68,26.83,-24.82,10.19
158.63,28.54,-26.58,10.40
159.58,28.44,-26.65,9.92
160.53,28.54,-26.91,9.51
161.48,29.09,-27.58,9.24
162.43,29.09,-27.73,8.78
163.38,27.39,-26.24,7.83
164.33,26.52,-25.53,7.16
165.28,27.40,-26.50,6.96
166.23,29.60,-28.75,7.05
167.18,27.10,-26.42,6.01
168.13,27.10,-26.52,5.58
169.08,27.11,-26.62,5.14
170.03,27.98,-27.56,4.85
170.98,27.68,-27.33,4.34
171.93,29.09,-28.80,4.09
172.88,29.61,-29.39,3.67
173.83,29.36,-29.19,3.16
174.78,29.34,-29.22,2.67
175.73,33.22,-33.13,2.48
176.68,33.20,-33.15,1.93
177.63,32.71,-32.68,1.36
178.58,32.71,-32.70,0.81
179.53,31.42,-31.41,0.26
180.47,31.42,-31.41,-0.26
181.42,32.71,-32.70,-0.81
182.37,34.49,-34.46,-1.43
