angolo,distanza,x,y
0.94,161.69,161.67,2.66
1.88,161.70,161.62,5.32
2.83,161.26,161.07,7.95
3.77,161.70,161.35,10.63
4.71,161.70,161.16,13.28
5.65,162.96,162.17,16.06
6.60,415.72,412.97,47.76
7.54,140.79,139.58,18.47
8.48,140.35,138.82,20.70
9.42,139.91,138.02,22.91
10.37,140.35,138.06,25.26
11.31,140.28,137.56,27.51
12.25,140.73,137.52,29.86
13.19,141.08,137.36,32.20
14.14,141.08,136.81,34.46
15.08,141.07,136.21,36.70
16.02,140.25,134.80,38.71
16.96,130.49,124.81,38.07
17.91,130.05,123.75,39.98
18.85,128.72,121.82,41.59
19.79,127.04,119.54,43.01
20.73,125.68,117.54,44.49
21.68,124.37,115.58,45.94
22.62,123.47,113.97,47.48
23.56,123.03,112.77,49.18
24.50,123.01,111.93,51.02
25.45,124.27,112.22,53.39
26.39,128.96,115.53,57.32
27.33,122.84,109.13,56.40
28.27,121.94,107.39,57.76
29.21,119.80,104.56,58.47
30.16,121.52,105.07,61.05
31.10,118.86,101.78,61.40
32.04,118.40,100.37,62.82
32.98,117.86,98.86,64.16
33.93,117.79,97.74,65.74
34.87,117.33,96.27,67.08
35.81,117.33,95.15,68.65
36.75,117.25,93.94,70.16
37.70,116.81,92.43,71.42
38.64,117.15,91.50,73.15
39.58,116.71,89.95,74.36
40.52,116.26,88.38,75.54
41.47,116.16,87.05,76.92
42.41,116.19,85.79,78.36
43.35,35.77,26.01,24.55
44.29,35.78,25.61,24.99
45.24,43.79,30.84,31.09
46.18,116.01,80.33,83.70
47.12,36.92,25.13,27.06
48.06,36.45,24.36,27.11
49.01,35.99,23.61,27.16
49.95,36.01,23.17,27.56
50.89,36.01,22.71,27.94
51.83,34.76,21.48,27.33
52.77,34.76,21.03,27.68
53.72,35.55,21.04,28.65
54.66,35.55,20.56,29.00
55.60,35.53,20.07,29.32
56.54,35.53,19.59,29.64
57.49,35.53,19.10,29.96
58.43,35.55,18.61,30.29
59.37,35.53,18.10,30.57
60.31,35.53,17.60,30.87
61.26,36.01,17.31,31.57
62.20,36.01,16.79,31.85
63.14,36.45,16.47,32.52
64.08,80.34,35.11,72.26
65.03,92.26,38.95,83.63
65.97,91.48,37.25,83.55
66.91,37.15,14.57,34.17
67.85,35.53,13.39,32.91
68.80,35.53,12.85,33.12
69.74,36.47,12.63,34.21
70.68,105.23,34.81,99.30
71.62,115.19,36.32,109.32
72.57,37.60,11.27,35.88
73.51,37.15,10.54,35.62
74.45,35.55,9.53,34.25
75.39,38.51,9.71,37.26
76.34,115.09,27.19,111.83
77.28,115.21,25.37,112.38
78.22,115.19,23.52,112.77
79.16,115.19,21.66,113.14
80.10,115.21,19.80,113.50
81.05,35.55,5.53,35.11
81.99,34.51,4.81,34.17
82.93,34.26,4.22,33.99
83.87,34.76,3.71,34.57
84.82,34.78,3.14,34.64
85.76,34.78,2.57,34.69
86.70,34.02,1.96,33.96
87.64,34.00,1.40,33.97
88.59,34.00,0.84,33.99
89.53,34.00,0.28,34.00
90.47,34.00,-0.28,34.00
91.41,34.00,-0.84,33.99
92.36,33.74,-1.39,33.72
93.30,35.55,-2.05,35.49
94.24,34.78,-2.57,34.69
95.18,34.78,-3.14,34.64
96.13,34.76,-3.71,34.57
97.07,35.78,-4.40,35.51
98.01,35.77,-4.98,35.42
98.95,35.77,-5.57,35.33
99.90,35.78,-6.15,35.25
100.84,35.77,-6.73,35.13
101.78,35.77,-7.30,35.01
102.72,36.23,-7.98,35.34
103.66,35.55,-8.40,34.54
104.61,35.53,-8.96,34.38
105.55,35.55,-9.53,34.25
106.49,36.91,-10.48,35.39
107.43,36.91,-11.06,35.21
108.38,37.13,-11.71,35.23
109.32,37.15,-12.29,35.05
110.26,35.99,-12.46,33.76
111.20,36.91,-13.35,34.41
112.15,37.38,-14.09,34.62
113.09,36.92,-14.48,33.97
114.03,44.98,-18.32,41.08
114.97,44.39,-18.74,40.24
115.92,43.79,-19.14,39.39
116.86,44.18,-19.96,39.42
117.80,44.18,-20.61,39.08
118.74,44.20,-21.26,38.75
119.69,43.79,-21.69,38.04
120.63,45.17,-23.01,38.87
