angolo,distanza,x,y
0.95,64.36,64.35,1.07
1.90,90.49,90.44,3.00
2.85,64.51,64.44,3.21
3.80,65.35,65.20,4.33
4.75,90.47,90.16,7.49
5.70,90.47,90.03,8.98
6.65,90.47,89.87,10.48
7.60,90.47,89.68,11.96
8.55,90.47,89.47,13.45
9.50,90.47,89.23,14.93
10.45,90.47,88.97,16.41
11.40,90.47,88.69,17.88
12.35,90.47,88.38,19.35
13.30,90.47,88.05,20.81
14.25,90.47,87.69,22.27
15.20,90.47,87.31,23.72
16.15,90.47,86.90,25.16
17.10,90.47,86.48,26.60
18.05,90.49,86.04,28.03
19.00,90.49,85.56,29.46
19.95,90.46,85.03,30.86
20.90,90.47,84.52,32.27
21.85,90.46,83.96,33.66
22.80,90.47,83.41,35.06
23.75,90.46,82.80,36.43
24.70,90.39,82.12,37.77
25.65,90.39,81.48,39.12
26.60,90.37,80.81,40.46
27.55,90.39,80.14,41.80
28.50,64.94,57.07,30.98
29.45,90.47,78.79,44.48
30.40,90.47,78.04,45.78
31.35,90.47,77.27,47.06
32.30,90.47,76.48,48.34
33.25,90.47,75.67,49.60
34.20,90.39,74.76,50.80
35.15,90.47,73.98,52.08
36.09,90.39,73.04,53.25
37.04,90.39,72.15,54.45
37.99,90.37,71.22,55.63
38.94,90.37,70.29,56.80
39.89,90.39,69.35,57.97
40.84,90.39,68.38,59.11
41.79,90.03,67.12,60.00
42.74,90.03,66.12,61.11
43.69,90.03,65.10,62.19
44.64,90.12,64.12,63.32
45.59,90.13,63.07,64.39
46.54,90.10,61.97,65.40
47.49,90.20,60.95,66.50
48.44,90.20,59.84,67.50
49.39,90.29,58.76,68.55
50.34,90.29,57.62,69.51
51.29,90.37,56.51,70.52
52.24,90.39,55.35,71.46
53.19,90.39,54.15,72.37
54.14,90.39,52.95,73.26
55.09,90.39,51.73,74.13
56.04,90.47,50.54,75.04
56.99,90.46,49.28,75.86
57.94,90.46,48.01,76.66
58.89,90.47,46.74,77.46
59.84,90.56,45.50,78.30
60.79,90.92,44.37,79.36
61.74,91.00,43.08,80.16
62.69,90.98,41.74,80.84
63.64,91.10,40.45,81.63
64.59,91.10,39.09,82.29
65.54,91.10,37.72,82.93
66.49,91.10,36.34,83.54
67.44,91.54,35.12,84.54
68.39,91.19,33.58,84.78
69.34,91.63,32.33,85.74
70.29,91.61,30.90,86.25
71.24,91.71,29.50,86.84
72.19,90.95,27.82,86.59
73.14,92.36,26.79,88.39
74.09,92.43,25.34,88.89
75.04,92.41,23.86,89.28
75.99,92.43,22.38,89.68
76.94,92.51,20.91,90.12
77.89,92.53,19.41,90.47
78.84,92.97,18.00,91.21
79.79,92.75,16.44,91.28
80.74,93.04,14.97,91.83
81.69,93.06,13.45,92.08
82.64,93.16,11.94,92.39
83.59,93.23,10.41,92.64
84.54,93.33,8.88,92.91
85.49,93.43,7.35,93.14
86.44,93.42,5.80,93.23
87.39,93.94,4.28,93.84
88.34,94.03,2.73,93.99
89.29,94.04,1.17,94.04
90.24,94.04,-0.39,94.04
91.19,94.15,-1.95,94.13
92.14,94.64,-3.53,94.57
93.09,94.83,-5.11,94.69
94.04,95.81,-6.75,95.57
94.99,96.34,-8.37,95.97
95.94,96.00,-9.93,95.48
96.89,153.87,-18.45,152.76
97.84,153.88,-20.98,152.45
98.79,153.93,-23.51,152.13
99.74,135.56,-22.92,133.61
100.69,135.20,-25.07,132.86
101.64,134.30,-27.09,131.54
102.59,133.43,-29.08,130.23
103.54,134.21,-31.41,130.49
104.49,123.64,-30.93,119.71
105.44,122.76,-32.67,118.33
106.39,123.18,-34.75,118.18
107.34,122.77,-36.58,117.20
108.28,122.76,-38.51,116.56
109.23,123.10,-40.55,116.23
110.18,122.59,-42.30,115.06
111.13,122.13,-44.03,113.91
112.08,122.04,-45.88,113.09
113.03,121.52,-47.55,111.83
113.98,121.86,-49.53,111.33
114.93,121.43,-51.19,110.11
115.88,120.97,-52.81,108.84
116.83,120.87,-54.56,107.85
117.78,120.43,-56.14,106.54
118.73,120.46,-57.91,105.63
119.68,120.43,-59.64,104.62
120.63,120.38,-61.34,103.58
121.58,120.34,-63.03,102.52
122.53,120.28,-64.68,101.40
123.48,120.26,-66.34,100.30
124.43,119.82,-67.75,98.82
125.38,119.71,-69.32,97.60
126.33,119.61,-70.87,96.36
127.28,119.63,-72.46,95.18
128.23,119.63,-74.03,93.97
129.18,120.09,-75.87,93.09
130.13,119.92,-77.29,91.68
131.08,119.71,-78.67,90.24
132.03,119.54,-80.04,88.79
132.98,72.86,-49.67,53.30
133.93,119.19,-82.69,85.84
134.88,73.30,-51.73,51.94
135.83,72.42,-51.95,50.46
136.78,72.44,-52.79,49.60
137.73,72.42,-53.59,48.71
138.68,72.33,-54.33,47.76
139.63,73.13,-55.72,47.37
140.58,119.44,-92.27,75.84
141.53,116.42,-91.15,72.42
142.48,116.35,-92.28,70.86
143.43,119.10,-95.65,70.96
144.38,119.53,-97.16,69.61
145.33,38.96,-32.05,22.16
