angolo,distanza,x,y
0.94,426.58,426.52,6.98
1.88,426.63,426.40,13.96
2.81,426.46,425.95,20.93
3.75,426.60,425.68,27.90
4.69,177.46,176.87,14.50
5.62,427.09,425.03,41.86
6.56,177.51,176.35,20.29
7.50,177.11,175.59,23.12
8.44,176.97,175.05,25.97
9.38,176.92,174.56,28.82
10.31,427.53,420.63,76.54
11.25,149.87,146.99,29.24
12.19,150.76,147.36,31.83
13.12,35.67,34.73,8.10
14.06,35.67,34.60,8.67
15.00,35.65,34.43,9.23
15.94,35.68,34.31,9.80
16.88,35.67,34.13,10.35
17.81,35.67,33.96,10.91
18.75,35.67,33.77,11.46
19.69,35.67,33.58,12.02
20.62,35.67,33.38,12.56
21.56,35.65,33.15,13.10
22.50,35.46,32.76,13.57
23.44,35.67,32.72,14.19
24.38,35.67,32.49,14.72
25.31,35.65,32.23,15.24
26.25,35.67,31.99,15.77
27.19,-1.00,-0.89,-0.46
28.12,35.89,31.65,16.92
29.06,37.03,32.36,17.99
30.00,35.67,30.89,17.83
30.94,35.43,30.39,18.21
31.88,36.12,30.68,19.08
32.81,35.67,29.98,19.33
33.75,35.67,29.66,19.81
34.69,35.67,29.33,20.30
35.62,34.94,28.40,20.35
36.56,34.41,27.64,20.50
37.50,34.66,27.50,21.10
38.44,34.15,26.75,21.23
39.38,34.15,26.40,21.67
40.31,34.17,26.06,22.11
41.25,34.15,25.68,22.52
42.19,34.15,25.31,22.94
43.12,34.15,24.93,23.35
44.06,34.17,24.55,23.76
45.00,34.68,24.52,24.52
45.94,33.90,23.57,24.36
46.88,33.88,23.16,24.73
47.81,34.68,23.29,25.70
48.75,34.68,22.87,26.07
49.69,34.15,22.10,26.04
50.62,33.63,21.33,25.99
51.56,33.12,20.59,25.94
52.50,33.39,20.33,26.49
53.44,33.37,19.88,26.80
54.38,33.37,19.44,27.13
55.31,33.39,19.00,27.45
56.25,33.37,18.54,27.75
57.19,33.37,18.08,28.05
58.12,33.42,17.65,28.38
59.06,33.39,17.16,28.64
60.00,33.39,16.69,28.91
60.94,33.64,16.34,29.41
61.88,32.62,15.38,28.77
62.81,32.86,15.01,29.23
63.75,32.86,14.53,29.47
64.69,33.39,14.28,30.18
65.62,33.13,13.67,30.18
66.56,33.37,13.27,30.62
67.50,33.64,12.87,31.08
68.44,33.90,12.46,31.53
69.38,33.39,11.76,31.25
70.31,34.17,11.51,32.17
71.25,33.92,10.90,32.12
72.19,33.39,10.21,31.79
73.12,33.39,9.69,31.95
74.06,33.37,9.16,32.09
75.00,33.63,8.70,32.48
75.94,34.41,8.36,33.38
