angolo,distanza,x,y
0.94,419.61,419.55,6.90
1.88,115.16,115.10,3.79
2.83,115.18,115.03,5.68
3.77,114.38,114.13,7.52
4.71,114.83,114.45,9.43
5.65,117.04,116.48,11.53
6.60,419.54,416.77,48.20
7.54,419.53,415.90,55.04
8.48,419.54,414.95,61.88
9.42,419.54,413.88,68.70
10.37,117.30,115.39,21.11
11.31,419.97,411.81,82.36
12.25,420.00,410.44,89.12
13.19,420.43,409.33,95.96
14.14,36.14,35.05,8.83
15.08,35.68,34.45,9.28
16.02,35.67,34.28,9.84
16.96,36.36,34.78,10.61
17.91,35.44,33.73,10.90
18.85,35.46,33.56,11.46
19.79,35.44,33.35,12.00
20.73,34.94,32.67,12.37
21.68,34.94,32.46,12.90
22.62,34.94,32.25,13.44
23.56,34.94,32.02,13.96
24.50,34.42,31.32,14.28
25.45,34.42,31.09,14.79
26.39,34.42,30.84,15.30
27.33,33.90,30.11,15.56
28.27,33.90,29.85,16.06
29.21,32.44,28.31,15.83
30.16,33.92,29.32,17.04
31.10,33.92,29.04,17.52
32.04,33.90,28.73,17.98
32.98,33.39,28.01,18.18
33.93,33.39,27.70,18.63
34.87,33.39,27.39,19.09
35.81,34.22,27.75,20.02
36.75,34.17,27.38,20.45
37.70,34.17,27.04,20.89
38.64,34.15,26.68,21.33
39.58,33.66,25.94,21.45
40.52,33.66,25.59,21.87
41.47,33.66,25.22,22.29
42.41,33.15,24.48,22.36
43.35,33.15,24.11,22.76
44.29,33.92,24.28,23.68
45.24,33.39,23.51,23.71
46.18,34.17,23.66,24.65
47.12,34.17,23.25,25.04
48.06,35.46,23.70,26.38
49.01,35.46,23.26,26.77
49.95,34.68,22.32,26.55
50.89,33.92,21.39,26.32
51.83,33.92,20.96,26.66
52.77,32.62,19.74,25.98
53.72,32.62,19.31,26.30
54.66,32.62,18.87,26.61
55.60,32.62,18.43,26.92
56.54,32.62,17.98,27.22
57.49,32.11,17.26,27.08
58.43,32.11,16.81,27.36
59.37,32.10,16.35,27.62
60.31,32.62,16.16,28.34
61.26,32.62,15.69,28.60
62.20,32.62,15.22,28.86
63.14,32.62,14.74,29.10
64.08,32.62,14.26,29.34
65.03,32.62,13.77,29.57
65.97,32.62,13.29,29.80
66.91,32.10,12.59,29.53
67.85,32.88,12.39,30.45
68.80,32.88,11.89,30.65
69.74,32.37,11.21,30.37
70.68,32.88,10.88,31.03
71.62,33.39,10.53,31.69
72.57,33.39,10.00,31.85
73.51,33.40,9.48,32.03
74.45,32.88,8.81,31.67
75.39,33.39,8.42,32.31
76.34,33.39,7.89,32.44
77.28,33.39,7.35,32.57
78.22,33.40,6.82,32.70
79.16,33.39,6.28,32.79
80.10,33.90,5.83,33.39
81.05,33.64,5.24,33.23
81.99,34.68,4.83,34.34
82.93,34.70,4.27,34.43
83.87,34.68,3.70,34.48
84.82,34.68,3.13,34.54
85.76,34.68,2.56,34.59
86.70,35.21,2.03,35.15
87.64,36.12,1.49,36.09
88.59,37.04,0.91,37.03
89.53,36.82,0.30,36.82
90.47,36.82,-0.30,36.82
91.41,37.28,-0.92,37.27
92.36,37.25,-1.53,37.22
93.30,36.60,-2.11,36.54
94.24,39.37,-2.91,39.26
95.18,38.86,-3.51,38.70
96.13,38.88,-4.15,38.66
97.07,40.24,-4.95,39.93
98.01,40.70,-5.67,40.30
98.95,41.11,-6.40,40.61
99.90,42.06,-7.23,41.43
100.84,42.48,-7.99,41.73
101.78,43.47,-8.87,42.55
102.72,41.38,-9.11,40.36
103.66,42.28,-9.99,41.08
104.61,42.28,-10.66,40.91
105.55,42.28,-11.33,40.73
106.49,42.28,-12.00,40.54
107.43,44.06,-13.20,42.04
108.38,23.87,-7.52,22.65
109.32,23.89,-7.90,22.54
110.26,23.87,-8.27,22.39
111.20,44.27,-16.01,41.27
112.15,43.86,-16.53,40.62
113.09,43.88,-17.21,40.36
114.03,44.05,-17.94,40.23
114.97,19.30,-8.15,17.49
115.92,17.71,-7.74,15.93
116.86,18.05,-8.16,16.11
117.80,17.08,-7.97,15.11
118.74,17.41,-8.37,15.26
119.69,17.73,-8.78,15.40
120.63,16.78,-8.55,14.44
121.57,18.04,-9.44,15.37
122.51,17.08,-9.18,14.41
123.46,17.41,-9.60,14.52
124.40,16.76,-9.47,13.83
125.34,16.78,-9.71,13.69
126.28,15.71,-9.30,12.66
127.23,15.81,-9.56,12.59
128.17,15.83,-9.78,12.44
129.11,16.76,-10.57,13.01
130.05,16.76,-10.79,12.83
130.99,16.76,-11.00,12.65
131.94,15.83,-10.58,11.77
132.88,16.46,-11.20,12.06
133.82,16.46,-11.39,11.87
134.76,16.46,-11.59,11.68
135.71,16.46,-11.78,11.49
136.65,16.46,-11.97,11.30
137.59,16.13,-11.91,10.88
138.53,16.13,-12.09,10.68
139.48,15.50,-11.79,10.07
140.42,16.78,-12.93,10.69
141.36,15.81,-12.35,9.87
142.30,15.81,-12.51,9.67
143.25,15.83,-12.68,9.47
144.19,15.83,-12.83,9.26
145.13,15.83,-12.99,9.05
146.07,15.83,-13.13,8.83
147.02,15.83,-13.28,8.62
147.96,15.16,-12.85,8.05
148.90,15.16,-12.98,7.83
149.84,15.50,-13.41,7.79
150.79,15.50,-13.53,7.57
151.73,15.50,-13.65,7.34
152.67,15.83,-14.06,7.27
153.61,15.83,-14.18,7.03
154.55,15.83,-14.29,6.80
155.50,15.83,-14.40,6.56
156.44,15.50,-14.21,6.20
157.38,16.15,-14.91,6.21
158.32,16.15,-15.01,5.96
159.27,15.50,-14.50,5.49
160.21,15.50,-14.59,5.25
161.15,16.15,-15.28,5.22
162.09,15.83,-15.06,4.87
163.04,15.83,-15.14,4.62
163.98,15.81,-15.20,4.36
164.92,16.78,-16.20,4.36
165.86,16.47,-15.97,4.02
166.81,16.15,-15.72,3.69
167.75,16.13,-15.77,3.42
168.69,15.83,-15.52,3.10
169.63,17.73,-17.44,3.19
170.58,17.08,-16.85,2.80
171.52,17.10,-16.91,2.52
172.46,17.73,-17.58,2.33
173.40,17.10,-16.99,1.96
174.35,17.73,-17.64,1.75
175.29,19.94,-19.87,1.64
176.23,18.68,-18.64,1.23
177.17,29.53,-29.49,1.46
178.12,26.45,-26.44,0.87
179.06,26.76,-26.75,0.44
180.00,25.89,-25.89,-0.00
180.94,25.02,-25.02,-0.41
181.88,25.89,-25.88,-0.85
182.83,25.89,-25.86,-1.28
183.77,25.04,-24.99,-1.65
184.71,29.27,-29.18,-2.40
185.65,27.05,-26.92,-2.66
186.60,25.31,-25.15,-2.91
187.54,24.46,-24.25,-3.21
188.48,24.46,-24.20,-3.61
189.42,24.45,-24.12,-4.00
190.37,24.45,-24.05,-4.40
191.31,24.45,-23.97,-4.79
192.25,24.46,-23.91,-5.19
193.19,24.45,-23.80,-5.58
194.14,24.45,-23.71,-5.97
195.08,24.46,-23.62,-6.36
196.02,25.31,-24.33,-6.99
196.96,25.87,-24.75,-7.55
197.91,28.48,-27.10,-8.75
198.85,28.75,-27.21,-9.29
199.79,27.32,-25.71,-9.25
200.73,27.34,-25.57,-9.68
201.68,28.48,-26.46,-10.52
202.62,27.05,-24.97,-10.40
203.56,27.03,-24.78,-10.80
204.50,27.05,-24.61,-11.22
205.45,28.17,-25.44,-12.10
206.39,27.32,-24.47,-12.14
207.33,26.74,-23.76,-12.28
208.27,27.61,-24.31,-13.08
209.21,27.03,-23.59,-13.19
210.16,27.05,-23.39,-13.59
211.10,26.28,-22.50,-13.58
212.04,26.47,-22.44,-14.04
212.98,26.76,-22.45,-14.57
213.93,25.89,-21.48,-14.45
214.87,26.18,-21.48,-14.97
215.81,26.16,-21.22,-15.31
216.75,26.18,-20.98,-15.67
217.70,26.18,-20.72,-16.01
218.64,25.60,-20.00,-15.99
219.58,25.60,-19.73,-16.31
220.52,25.89,-19.68,-16.82
221.47,25.89,-19.40,-17.14
222.41,26.76,-19.76,-18.05
223.35,25.31,-18.41,-17.38
224.29,26.18,-18.74,-18.28
225.24,25.64,-18.05,-18.20
226.18,25.60,-17.73,-18.47
227.12,25.60,-17.42,-18.76
228.06,25.58,-17.10,-19.03
229.01,25.60,-16.79,-19.32
229.95,25.60,-16.47,-19.60
230.89,25.04,-15.80,-19.43
